Pattern,Complexity
00000000000,0.0
11111111111,0.0
11111100000,3.939776544069762
11111000000,4.232438448512818
11111110000,4.545063992815507
11110000000,4.846909446836484
11111111000,5.027579517241025
11111111100,5.345948663262065
11100000000,5.346649972179838
11000000000,5.709585026898428
11111111110,6.276694243254072
11100011100,10.578738164134771
10111111000,10.81727872966798
11111101000,10.81727872966798
10001111110,10.946266296692944
11100011110,10.946266296692944
11110001110,10.946266296692944
11111100010,10.946266296692944
11001100000,11.043662820183712
11111000001,11.049341520275778
10111111100,11.063608024368916
11110111100,11.063608024368916
11111110100,11.063608024368916
11001111100,11.06727872966798
11111001100,11.06727872966798
10000111100,11.079626800891766
10111100000,11.079626800891766
10111110000,11.079626800891766
11001110000,11.079626800891766
11001111000,11.079626800891766
11100110000,11.079626800891766
11100111000,11.079626800891766
11101110000,11.079626800891766
11110000100,11.079626800891766
11110011000,11.079626800891766
11110100000,11.079626800891766
11111010000,11.079626800891766
10100000000,11.15793704901569
11011111000,11.180915093304343
11101111000,11.180915093304343
11110111000,11.180915093304343
11111011000,11.180915093304343
10011111110,11.192595591393879
11001111110,11.192595591393879
11110011110,11.192595591393879
11111100110,11.192595591393879
11111110010,11.192595591393879
10000011110,11.208614367916729
10000111110,11.208614367916729
11000011110,11.208614367916729
11100001110,11.208614367916729
11110000010,11.208614367916729
11110000110,11.208614367916729
11111000010,11.208614367916729
10000000010,11.286924616040652
10111111110,11.286924616040652
11111111010,11.286924616040652
11000111110,11.309902660329307
11111000110,11.309902660329307
11000111000,11.329626800891766
11100011000,11.329626800891766
10011000000,11.382678479307728
10110000000,11.382678479307728
11001000000,11.382678479307728
11010000000,11.382678479307728
11011111100,11.42724438800528
11101111100,11.42724438800528
11111011100,11.42724438800528
11111101100,11.42724438800528
10011111100,11.430915093304343
11100111100,11.430915093304343
11110011100,11.430915093304343
11111100100,11.430915093304343
10001111100,11.44326316452813
10011110000,11.44326316452813
10011111000,11.44326316452813
11000011100,11.44326316452813
11000111100,11.44326316452813
11011100000,11.44326316452813
11011110000,11.44326316452813
11100001100,11.44326316452813
11101100000,11.44326316452813
11110001100,11.44326316452813
11110010000,11.44326316452813
11110110000,11.44326316452813
11111000100,11.44326316452813
11111001000,11.44326316452813
10000011111,11.450656983553845
11000001111,11.450656983553845
11100000111,11.450656983553845
11110000011,11.450656983553845
10000000110,11.511666046332692
