Pattern,Complexity
0000000000000,0.0
1111111111111,0.0
1111111000000,3.7767929329825396
1111110000000,4.019593922982964
1111111100000,4.341103727632964
1111100000000,4.588740723700166
1111111110000,4.8227131505721506
1111000000000,5.078120842436054
1111111111000,5.204246852964381
1111111111100,5.4498295703273385
1110000000000,5.474229545604915
1100000000000,5.757521878019646
1111111111110,6.253002294087459
1111000011110,10.313434136094363
1110001110000,10.379907036005228
1011111110000,10.667964564405498
1100111111000,10.667964564405498
1110001111100,10.667964564405498
1111000111100,10.667964564405498
1111001111000,10.667964564405498
1111011110000,10.667964564405498
1111100011100,10.667964564405498
1111110011000,10.667964564405498
1111111010000,10.667964564405498
1000011111110,10.73726298258105
1111111000010,10.73726298258105
1000001111100,10.803735882491914
1011111000000,10.803735882491914
1011111100000,10.803735882491914
1100001111000,10.803735882491914
1100111100000,10.803735882491914
1100111110000,10.803735882491914
1110000011100,10.803735882491914
1110000111000,10.803735882491914
1110000111100,10.803735882491914
1110011100000,10.803735882491914
1110111000000,10.803735882491914
1111000011000,10.803735882491914
1111000011100,10.803735882491914
1111001100000,10.803735882491914
1111100000100,10.803735882491914
1111100110000,10.803735882491914
1111101000000,10.803735882491914
1111110100000,10.803735882491914
1111110000001,10.819178574528436
1000000111110,10.873034300667467
1000001111110,10.873034300667467
1100000111110,10.873034300667467
1110000001110,10.873034300667467
1111100000010,10.873034300667467
1111100000110,10.873034300667467
1111110000010,10.873034300667467
1000111111100,10.975656872097804
1001111111000,10.975656872097804
1100011111100,10.975656872097804
1101111110000,10.975656872097804
1110011111000,10.975656872097804
1110111110000,10.975656872097804
1111100111000,10.975656872097804
1111101110000,10.975656872097804
1111110001100,10.975656872097804
1111110110000,10.975656872097804
1111111000100,10.975656872097804
1111111001000,10.975656872097804
1011111111000,10.978856384476963
1111111101000,10.978856384476963
1100001111110,11.044955290273357
1110000111110,11.044955290273357
1111100001110,11.044955290273357
1111110000110,11.044955290273357
1000111111110,11.048154802652515
1110001111110,11.048154802652515
1111110001110,11.048154802652515
1111111100010,11.048154802652515
1110001111000,11.053735882491914
1111000111000,11.053735882491914
1000011111000,11.111428190184222
1000011111100,11.111428190184222
1000111110000,11.111428190184222
1001111100000,11.111428190184222
1001111110000,11.111428190184222
1100000111100,11.111428190184222
1100001111100,11.111428190184222
1100011110000,11.111428190184222
1101111000000,11.111428190184222
1101111100000,11.111428190184222
1110011110000,11.111428190184222
1110111100000,11.111428190184222
1111000001100,11.111428190184222
1111000110000,11.111428190184222
1111001110000,11.111428190184222
1111011000000,11.111428190184222
1111011100000,11.111428190184222
1111100001000,11.111428190184222
1111100001100,11.111428190184222
1111100010000,11.111428190184222
1111100100000,11.111428190184222
1111101100000,11.111428190184222
1111110000100,11.111428190184222
1111110010000,11.111428190184222
1011111111100,11.158421293787889
1111101111100,11.158421293787889
1111111110100,11.158421293787889
1100110000000,11.17041215337489
1100000011110,11.180726608359775
1110000011110,11.180726608359775
1111000000110,11.180726608359775
1111000001110,11.180726608359775
1010000000000,11.213037932858589
1000000111111,11.224239130711858
1100000011111,11.224239130711858
1110000001111,11.224239130711858
1111000000111,11.224239130711858
1111100000011,11.224239130711858
1001111111110,11.227719711963442
1100111111110,11.227719711963442
1111100111110,11.227719711963442
1111111100110,11.227719711963442
1111111110010,11.227719711963442
1100111111100,11.228856384476963
1111111001100,11.228856384476963
1011110000000,11.23486117530258
1100011100000,11.23486117530258
1100111000000,11.23486117530258
1110001100000,11.23486117530258
1110011000000,11.23486117530258
1111010000000,11.23486117530258
1000000000010,11.282336351034141
1011111111110,11.282336351034141
1111111111010,11.282336351034141
1101111111000,11.28654869216927
1110111111000,11.28654869216927
1111011111000,11.28654869216927
1111101111000,11.28654869216927
1111110111000,11.28654869216927
1111111011000,11.28654869216927
1000000011110,11.304159593478133
1111000000010,11.304159593478133
1100011111110,11.355847110344822
1111000111110,11.355847110344822
1111100011110,11.355847110344822
1111111000110,11.355847110344822
1000111111000,11.361428190184222
1100011111000,11.361428190184222
1111100011000,11.361428190184222
1111110001000,11.361428190184222
1111100000001,11.369671872221168
1001100000000,11.428403986428425
1011000000000,11.428403986428425
1100100000000,11.428403986428425
1101000000000,11.428403986428425
1101111111100,11.466113601480197
1110111111100,11.466113601480197
1111011111100,11.466113601480197
1111110111100,11.466113601480197
1111111011100,11.466113601480197
1111111101100,11.466113601480197
1000000011111,11.467040120712282
1100000001111,11.467040120712282
1110000000111,11.467040120712282
1111000000011,11.467040120712282
1111100000111,11.480857617669974
1000011110000,11.48486117530258
1111000010000,11.48486117530258
1000000000110,11.497702404603977
1100000000010,11.497702404603977
1110011111110,11.53541201965575
1111001111110,11.53541201965575
1111110011110,11.53541201965575
1111111001110,11.53541201965575
1001111111100,11.53654869216927
1110011111100,11.53654869216927
1111001111100,11.53654869216927
1111100111100,11.53654869216927
1111110011100,11.53654869216927
1111111100100,11.53654869216927
1000000111100,11.542553482994887
1000001111000,11.542553482994887
1000111100000,11.542553482994887
1001111000000,11.542553482994887
1100000011100,11.542553482994887
1100000111000,11.542553482994887
1101110000000,11.542553482994887
1110000001100,11.542553482994887
1110000011000,11.542553482994887
1110110000000,11.542553482994887
1111000000100,11.542553482994887
1111000001000,11.542553482994887
1111000100000,11.542553482994887
1111001000000,11.542553482994887
1000111000000,11.594240999861578
1011100000000,11.594240999861578
1100000001100,11.594240999861578
1100000011000,11.594240999861578
1100000110000,11.594240999861578
1100001100000,11.594240999861578
1100011000000,11.594240999861578
1101100000000,11.594240999861578
1110001000000,11.594240999861578
1110100000000,11.594240999861578
1100000001110,11.61185190117044
1110000000110,11.61185190117044
1000000000100,11.636866779345276
1000000001000,11.636866779345276
1000000010000,11.636866779345276
1000000100000,11.636866779345276
1000001000000,11.636866779345276
1000010000000,11.636866779345276
1000100000000,11.636866779345276
1001000000000,11.636866779345276
1000000001110,11.66353941803713
1100000000110,11.66353941803713
1110000000010,11.66353941803713
1111111000001,11.69118167687117
1101111111110,11.706165197520829
1110111111110,11.706165197520829
1111011111110,11.706165197520829
1111101111110,11.706165197520829
1111110111110,11.706165197520829
1111111011110,11.706165197520829
1111111101110,11.706165197520829
1111111110110,11.706165197520829
1000000001100,11.736096294120731
1000000011000,11.736096294120731
1000000110000,11.736096294120731
1000011000000,11.736096294120731
1000110000000,11.736096294120731
1100000000100,11.736096294120731
1100000001000,11.736096294120731
1100000010000,11.736096294120731
1100001000000,11.736096294120731
1100010000000,11.736096294120731
1000001111111,11.788549925362283
1100000111111,11.788549925362283
1110000011111,11.788549925362283
1111000001111,11.788549925362283
1111110000011,11.788549925362283
1100001110000,11.792553482994887
1110000110000,11.792553482994887
1000000011100,11.901933307553886
1000000111000,11.901933307553886
1000001110000,11.901933307553886
1000011100000,11.901933307553886
1001110000000,11.901933307553886
1110000000100,11.901933307553886
1110000001000,11.901933307553886
1110000010000,11.901933307553886
1110000100000,11.901933307553886
1110010000000,11.901933307553886
1111000000001,11.938818672938371
1111000011111,11.96246704060916
1000001100000,11.986096294120731
1100000100000,11.986096294120731
1000000001111,12.036186921429485
1100000000111,12.036186921429485
1110000000011,12.036186921429485
1111111001010,12.05775436392407
1111111100001,12.172791099810354
1100000001010,12.211600517770224
1111100110110,12.249310132821998
1000011111111,12.270159348301469
1100001111111,12.270159348301469
1110000111111,12.270159348301469
1111100001111,12.270159348301469
1111110000111,12.270159348301469
1111111000011,12.270159348301469
1110001111111,12.344000743001391
1110000001010,12.376995235439185
1110000000001,12.428198791674259
1111000001010,12.44092694902698
1111100001010,12.44092694902698
1111110001010,12.486828423301827
1000000000111,12.525567040165372
1100000000011,12.525567040165372
1100011001100,12.538295197518094
1111111110001,12.554324802202585
1100111111111,12.589583460364349
1000111111111,12.6516930506937
1100011111111,12.6516930506937
1111000111111,12.6516930506937
1111100011111,12.6516930506937
1111110001111,12.6516930506937
1111111000111,12.6516930506937
1111111100011,12.6516930506937
1100011101110,12.678384192199754
1111111111101,12.726089517457801
1010111111100,12.752616362535377
1110011001100,12.774134780731234
1000000000001,12.799907519565542
1111111111001,12.799907519565542
1101000010000,12.808216842851575
1011111111111,12.823457765948916
1100000000001,12.824307494843119
1001111011110,12.834272633543154
1001111111111,12.897275768056657
1110011111111,12.897275768056657
1111001111111,12.897275768056657
1111100111111,12.897275768056657
1111110011111,12.897275768056657
1111111001111,12.897275768056657
1111111100111,12.897275768056657
1111111110011,12.897275768056657
1010110000000,12.90646251638153
1000000000011,12.921675743334232
1100000100100,12.924353381645954
1111011110100,12.944172131433305
1000011001100,12.973611560520537
