Pattern,Complexity
00000000,0.0
11111111,0.0
11110000,4.25
11111000,4.595146130309063
11100000,5.03386800584993
11111100,5.114002320083787
11000000,5.614002320083787
10101010,6.0
11111110,6.348971074530204
11001100,7.8112781244591325
11101110,8.372556248918265
10001000,8.872556248918265
10100000,10.9338343733774
10001110,11.0
11100010,11.0
10011000,11.168266442899208
10110000,11.168266442899208
11001000,11.168266442899208
11010000,11.168266442899208
10000010,11.1838343733774
10111110,11.1838343733774
11111010,11.1838343733774
10111000,11.25
11011000,11.25
11101000,11.25
10000110,11.418266442899208
11000010,11.418266442899208
11000110,11.5
10111100,11.606988318440076
11110100,11.606988318440076
10000100,11.622556248918265
10010000,11.622556248918265
10001100,11.668266442899208
11000100,11.668266442899208
11100011,11.711687799379582
10011110,11.856988318440076
11001110,11.856988318440076
11100110,11.856988318440076
11110010,11.856988318440076
10000111,11.86654166907052
11000011,11.86654166907052
11011110,11.872556248918265
11110110,11.872556248918265
11100001,11.949875002403854
10011100,12.0
11100100,12.0
11011100,12.106988318440076
11101100,12.106988318440076
10001111,12.211687799379582
11000111,12.211687799379582
11001111,12.230543989154308
11110001,12.295021132712916
11001010,12.625814583693911
10000011,12.65040967492045
10111111,12.715512743600724
10011111,12.730543989154308
11100111,12.730543989154308
11110011,12.730543989154308
11000001,12.733743008253784
11111101,12.798846076934058
10000001,12.813877322487642
11111001,12.813877322487642
10100100,12.901913319882388
10001010,13.082836534606518
11101010,13.082836534606518
10101000,13.181959452114533
11011111,13.215512743600724
11101111,13.215512743600724
11110111,13.215512743600724
11111011,13.215512743600724
10110110,13.48524665321572
10101100,13.63997500048077
10101111,14.112777208084456
10101110,14.139478201753956
10101011,14.30444516867782
10010010,14.541888320363157
11011010,14.541888320363157
10010011,14.74022095916619
11011011,15.512777208084458
10010100,17.518454988952907
10100010,17.69937820367704
10111010,17.69937820367704
10110010,17.82731875348559
11010110,18.10178832228624
10110100,19.199875002403854
11010100,19.199875002403854
11010010,19.24235625276443
10010110,19.82731875348559
10011010,19.82731875348559
10100110,19.82731875348559
10110101,20.188655884405847
10001011,20.24473241888174
10100011,20.24473241888174
10110111,20.266311167367313
10111011,20.266311167367313
11010111,20.266311167367313
11101011,20.266311167367313
10100101,20.32922381488404
10000101,20.35074323688912
10100001,20.35074323688912
10011011,20.43946511242999
10110011,20.43946511242999
11001011,20.43946511242999
11010011,20.43946511242999
10010111,20.601720737321816
10100111,20.601720737321816
11001101,20.70074323688912
11011001,20.70074323688912
10011001,20.743754918449046
11001001,20.743754918449046
10111101,20.80503304290818
11110101,20.80503304290818
10001101,20.843754918449047
10110001,20.843754918449047
11000101,20.843754918449047
11010001,20.843754918449047
10001001,21.162021361348252
10010001,21.162021361348252
10011101,21.20074323688912
10111001,21.20074323688912
11100101,21.20074323688912
11101001,21.20074323688912
11011101,21.967288667800005
11101101,21.967288667800005
11010101,22.70995945823827
10101101,23.1385308868097
10010101,23.279098817287892
10101001,23.279098817287892
00001111,27.529098817287892
00000111,27.874244947596956
00011111,28.31296682313782
00000011,28.39310113737168
01111111,28.878069891818097
10000000,28.878069891818097
00111111,28.89310113737168
01010101,29.279098817287892
00000001,29.628069891818097
00110011,31.090376941747024
00010001,31.651655066206157
01110111,32.15165506620616
01011111,34.21293319066529
00011101,34.27909881728789
01110001,34.27909881728789
00101111,34.4473652601871
00110111,34.4473652601871
01001111,34.4473652601871
01100111,34.4473652601871
00000101,34.46293319066529
01000001,34.46293319066529
01111101,34.46293319066529
00010111,34.52909881728789
00100111,34.52909881728789
01000111,34.52909881728789
00111101,34.6973652601871
01111001,34.6973652601871
00111001,34.77909881728789
00001011,34.88608713572797
01000011,34.88608713572797
01101111,34.90165506620616
01111011,34.90165506620616
00111011,34.9473652601871
01110011,34.9473652601871
00011100,34.99078661666748
00001101,35.13608713572797
00011001,35.13608713572797
00110001,35.13608713572797
01100001,35.13608713572797
00111100,35.14564048635841
01111000,35.14564048635841
00001001,35.15165506620616
00100001,35.15165506620616
00011110,35.228973819691745
00011011,35.27909881728789
01100011,35.27909881728789
00010011,35.38608713572797
00100011,35.38608713572797
00111000,35.49078661666748
01110000,35.49078661666748
00110000,35.5096428064422
00001110,35.57411995000081
00110101,35.904913400981805
01111100,35.92950849220834
01000000,35.994611560888615
00001100,36.0096428064422
00011000,36.0096428064422
01100000,36.0096428064422
00111110,36.01284182554168
00000010,36.07794489422195
00000110,36.09297613977553
01111110,36.09297613977553
01011011,36.18101213717028
00010101,36.36193535189441
01110101,36.36193535189441
01010111,36.46105826940243
00000100,36.494611560888615
00001000,36.494611560888615
00010000,36.494611560888615
00100000,36.494611560888615
01001001,36.76434547050361
01010011,36.91907381776866
01010000,37.39187602537235
01010001,37.41857701904185
01010100,37.58354398596571
00100101,37.820987137651045
01101101,37.820987137651045
01101100,38.01931977645408
00100100,38.791876025372346
01101011,40.7975538062408
01000101,40.97847702096493
01011101,40.97847702096493
01001101,41.10641757077348
00101001,41.38088713957413
00101011,42.478973819691745
01001011,42.478973819691745
00101101,42.521455070052326
01011001,43.10641757077348
01100101,43.10641757077348
01101001,43.10641757077348
01001010,43.467754701693735
01011100,43.52383123616963
01110100,43.52383123616963
00010100,43.54540998465521
00101000,43.54540998465521
01000100,43.54540998465521
01001000,43.54540998465521
01011010,43.608322632171934
01011110,43.62984205417701
01111010,43.62984205417701
00101100,43.71856392971788
00110100,43.71856392971788
01001100,43.71856392971788
01100100,43.71856392971788
01011000,43.88081955460971
01101000,43.88081955460971
00100110,43.97984205417701
00110010,43.97984205417701
00110110,44.02285373573694
01100110,44.02285373573694
00001010,44.08413186019607
01000010,44.08413186019607
00101110,44.12285373573694
00111010,44.12285373573694
01001110,44.12285373573694
01110010,44.12285373573694
01101110,44.44112017863614
01110110,44.44112017863614
00010110,44.47984205417701
00011010,44.47984205417701
01000110,44.47984205417701
01100010,44.47984205417701
00010010,45.246387485087894
00100010,45.246387485087894
00101010,45.98905827552616
01010010,46.41762970409759
01010110,46.558197634575784
01101010,46.558197634575784
