Pattern,Complexity
000000000,0.0
111111111,0.0
111110000,4.133196565402944
111100000,4.5021187869841395
111111000,4.774518731847992
111000000,5.164493732328762
111111100,5.20777429231746
110000000,5.652218736761904
111111110,6.319654379328995
110110110,8.063158336698729
100100100,8.458396531904395
110011000,10.79259517739547
101111100,10.990894448611126
111011100,10.990894448611126
111110100,10.990894448611126
101000000,11.04203919969246
100111110,11.195322226709417
110011110,11.195322226709417
111001110,11.195322226709417
111100110,11.195322226709417
111110010,11.195322226709417
100000010,11.246466977790751
101111110,11.246466977790751
111111010,11.246466977790751
100110000,11.267586114797021
101100000,11.267586114797021
110010000,11.267586114797021
110100000,11.267586114797021
111100001,11.307466013212784
100011100,11.404792400098462
101110000,11.404792400098462
101111000,11.404792400098462
110001100,11.404792400098462
110110000,11.404792400098462
111000100,11.404792400098462
111010000,11.404792400098462
111101000,11.404792400098462
110111100,11.435338893055569
111101100,11.435338893055569
100000110,11.472013892895312
110000010,11.472013892895312
100001110,11.609220178196754
100011110,11.609220178196754
110000110,11.609220178196754
110001110,11.609220178196754
111000010,11.609220178196754
111000110,11.609220178196754
111100010,11.609220178196754
100000100,11.654236422395453
100001000,11.654236422395453
100010000,11.654236422395453
100100000,11.654236422395453
110011100,11.654792400098462
111001100,11.654792400098462
100001100,11.712030559241466
110000100,11.712030559241466
100001111,11.714149346225604
110000111,11.714149346225604
111000011,11.714149346225604
100111000,11.849236844542906
110111000,11.849236844542906
111001000,11.849236844542906
111011000,11.849236844542906
110111110,11.858664200493745
111011110,11.858664200493745
111101110,11.858664200493745
111110110,11.858664200493745
111000111,11.911027068226206
100011000,11.962030559241466
110001000,11.962030559241466
100000111,12.083071567806797
110000011,12.083071567806797
100111100,12.099236844542906
111100100,12.099236844542906
111000001,12.120832679238424
110011111,12.344282628695675
100011111,12.35547151267065
110001111,12.35547151267065
111100011,12.35547151267065
111110001,12.393232624102275
100001010,12.684742401060003
111101010,12.684742401060003
100000011,12.745446513151421
101111111,12.751734937608918
110000001,12.783207624583046
100111111,12.788727073140118
111001111,12.788727073140118
111100111,12.788727073140118
111110011,12.788727073140118
111111101,12.789496049040542
100000001,12.826488184571744
111111001,12.826488184571744
101010000,12.829437540469726
110001010,13.071847229433784
110111111,13.196179382053362
111011111,13.196179382053362
111101111,13.196179382053362
111110111,13.196179382053362
111111011,13.196179382053362
110100100,13.310777784188055
111001010,13.380816012892272
100110110,13.630272957096329
101011000,13.631579868122351
101011110,13.741384068207442
100100110,13.792983340064126
101011100,13.940548651580837
101010111,14.059257897333115
110110100,14.217240317766734
101011111,14.296504257262768
101010100,14.298405925742568
100101010,14.587796204562014
110101010,14.587796204562014
101010101,14.918286973053023
100100111,14.935949123854666
110011001,15.000510512631372
100010001,15.139995893515831
110110111,15.185393146151657
111011101,15.52664620111426
101010110,15.587796204562014
101000010,17.301284070130524
101111010,17.301284070130524
110100110,17.661852125445694
100110100,17.927319453258576
101100010,18.27335139922546
101110010,18.582320182683947
110101101,18.98588422278642
100010100,19.191479870045434
100101000,19.191479870045434
101000100,19.191479870045434
101001000,19.191479870045434
101101000,19.191479870045434
110101000,19.191479870045434
101101011,19.297329460561144
100110010,19.35288334198721
101110100,19.50044865350392
111010100,19.50044865350392
110010110,19.661852125445694
110011010,19.661852125445694
110110010,19.661852125445694
101101100,19.777140319689817
110101100,19.777140319689817
100110111,19.86430700719105
101100111,19.86430700719105
110010111,19.86430700719105
110100111,19.86430700719105
101110101,19.897896391159435
101100101,19.904090507172107
100101100,19.927319453258576
101001100,19.927319453258576
101100100,19.927319453258576
110010100,19.927319453258576
110010010,19.937845842708363
101001011,19.999853601471553
100101111,20.047531729365197
101001111,20.047531729365197
100110011,20.110452180419838
110010011,20.110452180419838
101100110,20.24681462616685
100010110,20.27335139922546
100011010,20.27335139922546
101000110,20.27335139922546
110100010,20.27335139922546
100111011,20.308751451635494
101110011,20.308751451635494
111001011,20.308751451635494
111010011,20.308751451635494
101101111,20.35989620271683
101110111,20.35989620271683
101111011,20.35989620271683
110101111,20.35989620271683
111010111,20.35989620271683
111101011,20.35989620271683
110011011,20.447531729365195
110110011,20.447531729365195
100001011,20.461429680852532
100010111,20.461429680852532
101000011,20.461429680852532
101000111,20.461429680852532
101000101,20.48285889188059
100000101,20.55653756258635
101000001,20.55653756258635
100011101,20.570435514073687
101110001,20.570435514073687
111000101,20.570435514073687
111010001,20.570435514073687
100101110,20.582320182683947
100111010,20.582320182683947
101001110,20.582320182683947
111010010,20.582320182683947
100111101,20.600982007030794
101111001,20.600982007030794
111100101,20.600982007030794
111101001,20.600982007030794
100010010,20.688388898504304
100100010,20.688388898504304
101101110,20.688388898504304
101110110,20.688388898504304
110101110,20.688388898504304
110111010,20.688388898504304
111010110,20.688388898504304
111011010,20.688388898504304
110011101,20.719712285722036
110111001,20.719712285722036
111001101,20.719712285722036
111011001,20.719712285722036
100011011,20.72264940312283
101100011,20.72264940312283
110001011,20.72264940312283
110100011,20.72264940312283
100101001,20.905111009633952
101111101,20.94318787018478
111110101,20.94318787018478
110111011,20.97209342541982
111011011,20.97209342541982
100001101,21.01487995851813
101100001,21.01487995851813
