0000000,0.0
1111111,0.0
1111000,4.401035491181065
1110000,4.853881919958538
1111100,4.989688213182637
1100000,5.561116784611208
1111110,6.38197526370537
1010000,10.757384909716876
1000010,11.059486316019049
1011110,11.059486316019049
1111010,11.059486316019049
1100110,11.31444252186775
1000100,11.544495624620724
1001000,11.544495624620724
1110001,11.614357569634294
1011000,11.799451830469426
1011100,11.799451830469426
1101000,11.799451830469426
1101100,11.799451830469426
1110100,11.799451830469426
1101110,11.846597030922897
1110110,11.846597030922897
1001100,12.049451830469426
1100100,12.049451830469426
1000111,12.05035140142736
1100011,12.05035140142736
1100111,12.06757555200036
1000110,12.101553236771599
1001110,12.101553236771599
1100010,12.101553236771599
1110010,12.101553236771599
1000011,12.503197830204833
1100001,12.638632569840338
1001111,12.639004123428931
1110011,12.639004123428931
1011111,12.65776119622092
1111001,12.774438863064436
1000001,12.774438863064438
1111101,12.793195935856426
1101111,13.229189767649492
1110111,13.229189767649492
1111011,13.229189767649492
1001010,13.555468132528109
1101010,13.555468132528109
1010100,13.602489643733954
1010111,13.826244842742565
1010101,14.432703771873042
1010110,14.612109799675547
1101101,15.233115176565338
1001001,15.488071382414041
1010010,18.17200980159863
1011010,18.17200980159863
1011011,20.095675676948154
1101011,20.095675676948154
1011101,20.570602083868458
1110101,20.570602083868458
1001011,20.70160938322955
1010011,20.70160938322955
1001101,20.781304717670455
1011001,20.781304717670455
1100101,20.781304717670455
1101001,20.781304717670455
1000101,20.82555828971716
1010001,20.82555828971716
0000111,25.226593780898227
0001111,25.6794402096757
0000011,25.815246502899797
0011111,26.38667507432837
0111111,26.405432147120358
1000000,26.405432147120358
0000001,27.207533553422532
0101111,31.582943199434037
0000101,31.885044605736212
0100001,31.885044605736212
0111101,31.885044605736212
0011001,32.14000081158491
0110111,32.37005391433789
0111011,32.37005391433789
0001110,32.43991585935146
0001011,32.62501012018659
0010011,32.62501012018659
0010111,32.62501012018659
0100011,32.62501012018659
0100111,32.62501012018659
0001001,32.67215532064006
0010001,32.67215532064006
0011011,32.87501012018659
0110011,32.87501012018659
0011100,32.87590969114452
0111000,32.87590969114452
0011000,32.89313384171752
0001101,32.92711152648876
0011101,32.92711152648876
0110001,32.92711152648876
0111001,32.92711152648876
0111100,33.32875611992199
0011110,33.4641908595575
0001100,33.46456241314609
0110000,33.46456241314609
0100000,33.48331948593808
0000110,33.5999971527816
0111110,33.5999971527816
0000010,33.61875422557359
0000100,34.05474805736665
0001000,34.05474805736665
0010000,34.05474805736665
0010101,34.38102642224527
0110101,34.38102642224527
0101011,34.42804793345111
0101000,34.651803132459726
0101010,35.2582620615902
0101001,35.43766808939271
0010010,36.0586734662825
0110110,36.3136296721312
0100101,38.99756809131579
0101101,38.99756809131579
0010100,40.92123396666531
0100100,40.92123396666531
0001010,41.396160373585616
0100010,41.396160373585616
0101100,41.52716767294671
0110100,41.52716767294671
0010110,41.60686300738762
0011010,41.60686300738762
0100110,41.60686300738762
0110010,41.60686300738762
0101110,41.65111657943432
0111010,41.65111657943432
